fileName,aspectRatio
heros-full-media-6.png,1.5
content-features-5.png,1.6666666666666667
content-full-media-2.png,2.4193548387096775
button-fill.png,2.6666666666666665
content-cards-4.png,1.141769743101808
banner-1.png,30.0
nav-dropdown-2.png,2.0
content-stacked-7.png,0.9828009828009828
footers-2.png,3.225806451612903
cta-centered-3.png,2.5210084033613445
content-features-12.png,1.5625
navbar-floating-1.png,2.7777777777777777
content-sticky-2.png,0.9433962264150944
content-cards-9.png,1.0657193605683837
figures-1.png,1.6666666666666667
heros-basic-2.png,2.6607538802660753
heros-horizontal-15.png,1.6666666666666667
heros-centered-6.png,1.1753183153770812
content-features-8.png,1.6666666666666667
pricing-horizontal-2.png,1.4251781472684086
content-text-3.png,2.6030368763557483
cta-horizontal-12.png,3.5714285714285716
content-text-2.png,3.287671232876712
